SegID	Urdu	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	Trigram_Lprob1	Penalty_Short1	Penalty_Long1	Edit_Distance1	Average_TER1	Bigram_mismatch_percentage1	Trigram_mismatch_percentage1	Trigram_Lprob2	Penalty_Short2	Penalty_Long2	Edit_Distance2	Average_TER2	Bigram_mismatch_percentage2	Trigram_mismatch_percentage2	Trigram_Lprob3	Penalty_Short3	Penalty_Long3	Edit_Distance3	Average_TER3	Bigram_mismatch_percentage3	Trigram_mismatch_percentage3	Trigram_Lprob4	Penalty_Short4	Penalty_Long4	Edit_Distance4	Average_TER4	Bigram_mismatch_percentage4	Trigram_mismatch_percentage4	
mhr_urd_20090113.0007__2	مہر خبررساں ایجنسی نے ایسوسی ایٹڈ پریس کے حوالے سے نقل کیا ہے کہ امریکی صدر جارج بش نے اپنے دور کی آخری پریس کانفرنس میں متعدد اپنی غلطیوں اور جرائم کا اعتراف کیا ہے۔	Every news agency has cited Associated Press that in his last press conference American president George Bush has confessed many mistakes and crimes .	Mehr News Agency related from Associated Press that the American president George Bush, in the last press conference of his term, accepted numerous of his mistakes and crimes.	The expert News agency said about the Associate Press that American president Bush declared his mistakes and criminals in last press conference.	The News agency Mehr, ssociated the admittance of the US president George Bush's mistake to a crime	68.2875	49.6644295302	0.0	15.25	56.3298147191	50.0	83.3333333333	119.639	41.2751677852	0.0	18.0	72.3422006102	48.3870967742	83.8709677419	76.4655	51.677852349	0.0	16.25	57.560483871	52.1739130435	91.3043478261	88.3009	66.7785234899	0.0	16.5	61.646797569	68.4210526316	89.4736842105
mhr_urd_20090113.0007__3	وہائٹ ہاوٴس میں پریس کانفرنس سے خطاب کرتے ہوئے صدر بش نے کہاکہ وہ نو منتخب صدر اوبامہ کی نسبت خیر سگالی کے جذبات رکھتے ہیں، تاہم اوبامہ کے لئے سب سے بڑا چیلینج یہ ہوگا کہ وہ امریکہ پر ممکنہ حملے کو روکیں۔	In a Press Conference in White House, President Bush has said that he has good wishes for newly elected President Obama but the biggest challenge will remain to protect USA from terrorist attack	Speaking during the press conference at the White House, President Bush said that though newly elected president Obama has the feelings of well wishing, still, the biggest challenge facing Obama would be to prevent possible attacks on America.	During his press conference at White House President Bush offered his best wishes to newly elected President Obama and said that the biggest challenge would be to protect America from every possible attack.	The US president George bush said in the White house conference that it would be a goodwill to elect a new president and stopping it would be a biggest attack on the United states.	125.298	46.8493150685	0.0	22.0	56.1134453782	47.0588235294	73.5294117647	72.9355	33.4246575342	0.0	24.25	67.6260504202	45.2380952381	73.8095238095	116.85	43.5616438356	0.0	20.5	50.756302521	38.2352941176	70.5882352941	216.959	50.6849315068	0.0	26.25	67.7521008403	31.4285714286	65.7142857143
mhr_urd_20090113.0007__4	انہوں نے کہا کہ عراق میں مشن کی تکمیل اور سوشل سیکورٹی اصلاحات انکی غلطیاں تھیں۔	he said that Iraq mission and social security amendments where his mistake	He said that the completion of the Iraq mission and social security reforms were his mistakes.	He said that the completion of Iraq mission and improvements in social security are his mistakes.	He also said that, it was a mistake to complete the mission in Iraq and the social security reforms	41.0432	48.9655172414	0.0	9.0	47.9411764706	33.3333333333	83.3333333333	41.1662	35.1724137931	0.0	7.5	44.8529411765	29.4117647059	64.7058823529	35.8212	33.1034482759	0.0	7.75	46.9362745098	29.4117647059	58.8235294118	40.4022	31.724137931	0.0	12.25	77.4509803922	25.0	50.0
mhr_urd_20090113.0007__5	صدر بش نے کہا کہ انہوں نے جو کچھ کیا سو امریکہ کے تحفظ کے لئے کیا۔	President Bush has said that what ever he did he did in the benefit of America	President Bush said that whatever he did, he did it for the sake of protecting America.	President Bush said that he did everything for the protection of America.	Bush, the US president said that he has done 100 for the protection of the United states.	24.7037	32.7586206897	0.0	8.25	48.9372469636	31.25	62.5	37.2382	25.0	0.0	7.5	44.6293016194	33.3333333333	61.1111111111	36.5864	37.0689655172	0.0	6.5	36.6959064327	38.4615384615	53.8461538462	39.1051	23.275862069	0.0	10.25	64.2094017094	36.8421052632	57.8947368421
mhr_urd_20090113.0007__6	غزہ میں جاری اسرائیلی جارحیت کے حوالے سے پوچھے گئے متعدد سوالوں کے جواب میں صدر بش نے کہا کہ اسرائیل کو اپنے دفاع کا حق حاصل ہے ان کے مطابق حماس کو اپنا دفاع کرنے کا حق حاصل نہیں ہے اور حماس کو اسرائیل پر ہاتھ نہیں اٹھانا چاہیے اور امریکہ کی طرح دنیا کو ظالم کے بجائے مظلوم کا گلا دبانا چاہیے	In response to the many questions related to Israel invasion in Gaza President bush says that Israel has the right to defend accordins to him Hamas should not attack Israel and world, like america should help cruel instead of helping victim.	Upon being asked various questions about the Israeli inflictions on Gaza, President Bush said that Israel has the right to defend itself. According to him, Hamas does not have the right to defend itself and Hamas should not do anything to Israel, and like America, the whole world should choke the oppressed rather than the oppressor.	In response to several questions asked about Israeli aggression in Gaza President Bush replied that Israel has the right to protect herself but Hamas does not and Hamas should not attack Israel and like America the whole world should strangle the oppressed instead of the oppressor.	President Bush said that the Israeli's have right to defent themself and they asked many questions in the Gaza. He also said that the Hamas have no rights to defend and they should not be supported by the world. Only the oppressed should be strangled.	169.797	53.7428023033	0.0	27.5	50.1096045831	48.8372093023	81.3953488372	261.028	35.8925143954	0.0	30.0	62.8250310515	42.6229508197	70.4918032787	151.495	45.8733205374	0.0	24.5	45.4380176677	44.6808510638	78.7234042553	216.13	51.8234165067	0.0	33.5	62.6775709885	38.2978723404	61.7021276596
mhr_urd_20090113.0007__7	امریکہ کے نالائق نااہل اور منفور صدر نے کہا کہ حماس کو ہتھیار بھی فراہم نہیں کرنے چاہییں جبکہ امریکہ اسرائیل کو دنیا کے سب سے مہلک اور تباہ کن ہتھیار فراہم کررہا ہے فلسطینیوں کے قتل عام میں اسرائیل امریکی ہتھیاروں سے استفادہ کررہا ہے بش نے اسرائیل نواز عربوں کی بھی تعریف کی اور انیھں اسرائیل کا دوست قراردیا۔	American uneducated,unqualified and arrogant President has said that weapons should not be provided to Hamas for as much America is providing Israel with the most destructive weapons and Israelis is using and advantage in killing Palestine people. Bush also praises Arab who are in the favor of Israel and called them friend of Israel.	The incapable and despicable president of the United States said that Hamas should not be given weapons either, while America is providing Israel the worlds most destructive weapons. Israel is using American weapons to massacre Palestinians and Bush also praised the Israel supporting Arabs, calling them the friends of Israel.	America's most incompetent and ineligible president said that Hamas should not be provided arms however America is giving the most devastating weapons to Israel who are using these weapons in the genocide of Palestinians. Also criticized pro Israeli Arabs and declared them friends of Israel.	The US president said that the HAMAS should not unnecessarily provide the israel with the deadly weapons and harm the Palestinians by the US weapons. Also, Bush also praised Nawaz Arabs who is a friend of Israel.	179.301	39.9641577061	0.0	30.5	64.3634259259	47.3684210526	82.4561403509	113.853	41.3978494624	0.0	28.75	58.9834770115	56.6037735849	92.4528301887	245.387	47.6702508961	0.0	28.0	54.4580140485	51.0638297872	74.4680851064	170.36	62.0071684588	0.0	30.25	54.7872765006	48.7179487179	76.9230769231
mhr_urd_20090113.0007__8	بش نے ابو غریب اور گوانتاناما جیلوں میں ہونے والے بعض جرائم پر شرمندگی کا اظہار کیا۔	Bush has shown some abashment regarding the crimes in Abu Gharib and Gountanamo Prisons.	Bush expressed shame at some of the crimes going on in the Abu Ghraib and Guatenamo jails.	Bush was embarrassed about the crimes committed in Abu Garib and Guantanamo bay prisons.	Bush jailed Abu and is in guilt of crime.	82.7099	42.1052631579	0.0	8.25	61.9444444444	66.6666666667	86.6666666667	35.7909	40.7894736842	0.0	9.5	75.8333333333	50.0	72.2222222222	156.328	42.1052631579	0.0	8.5	63.3333333333	60.0	73.3333333333	87.3921	73.0263157895	0.0	9.75	60.8333333333	60.0	90.0
mhr_urd_20090113.0007__9	مبصرین کا کہنا ہے بش پر جنگی جرائم کا مقدمہ قائم ہونا چاہیے اور جو تنظیمیں اس کام کو انجام دیں گی ان کا انسانیت پر بہت بڑا احسان ہوگا۔	Analyst has said that there should be a case of criminal offense against Bush. those Organization which gonna do this they will have a beneficence on all Humanity.	People are opining that cases should be filed against Bush for his war crimes, and that the organisations which manage to do this will have done a great service to humanity.	Experts say that Bush should be trialled for war crimes and the organizations who will do this will do great benefit to mankind.	Viewers say that the crimes of war agaisnt Bush should be set up in organisations and should favor the work of developing humanity.	131.82	31.7991631799	0.0	18.5	67.4242424242	50.0	60.0	137.217	27.6150627615	0.0	17.75	67.0833333333	24.2424242424	48.4848484848	189.551	46.4435146444	0.0	15.75	52.3106060606	25.0	50.0	109.111	45.1882845188	0.0	19.0	60.0378787879	37.5	62.5
mhr_urd_20090115.0005__1	صدر احمدی نژاد ایرانی صدر نے عرب ممالک کے رہنماؤں کی خاموشی پر افسوس کا اظہار کیا ہے	President Ahmdi Nijad has shown pity on Arab nations on their silence	The Iranian President Ahmedinejad expressed sorrow over the silence of the Arab leaders.	Iranian President Ahmedi Nizad regretted the silence of Arab countries.	President of Iran Ahmadinejad has expressed sorrows on the silence of Arab Leaders	108.313	54.3046357616	0.0	8.5	67.4450549451	50.0	100.0	79.6546	41.7218543046	0.0	7.5	62.2231934732	64.2857142857	78.5714285714	119.424	52.9801324503	0.0	7.0	54.6474358974	63.6363636364	90.9090909091	80.2547	45.6953642384	0.0	7.5	61.4177489177	69.2307692308	92.3076923077
mhr_urd_20090115.0005__2	مہر خبررساں ایجنسی کی رپورٹ کے مطابق کہا ہے کہ ایران کے صدر ڈاکٹر محموداحمدی نژاد نے غزہ پر اسرائیلی جارحیت اور اس کے ظلم وستم پرعرب رہنماؤں کی خاموشی پر شد ید تنقید کر تے ہو ئے افسوس کا اظہار کیا ہے۔	Mahr News Agency reported that Iran's President Dr. Mahmud Ahmdi Nijad has shown regret and criticize Arab Nation for keeping there Silence on the issue of Israeli bloodily on Gaza.	According to a report by Mehr News Agency, the Iranian President Mahmood Ahmadinejad criticized the Arab leaders silence on the Israeli inhumanity and oppression on Gaza, expressing his sorrow.	According to all news agencies Iranian president Doctor Ahmedi Nizad has strongly criticized silence of Arab leaders on the Israeli aggression and oppression.	According to the report of Mehr news agency has said that Iranian President Dr. Mehmood Ahmadinejad has strongly condemned and expressed sorrows on the silence of Arab Leaders on the aggression and cruelties of Israel in Gaza.	184.695	49.4413407821	0.0	21.75	70.7932692308	75.0	93.75	189.073	46.0893854749	0.0	19.75	62.550990676	65.625	90.625	293.058	55.8659217877	0.0	18.25	53.5274621212	62.5	95.8333333333	178.639	36.8715083799	0.0	20.75	71.6856060606	52.6315789474	84.2105263158
